state,season,date,latitude,longitude,description
West Virginia,Fall,2008-10-15,38.3248,-82.4438, Possible activity outside a residence near Lavalette
West Virginia,Winter,2009-02-14,38.16391,-82.28279, Ongoing activity in a rural setting near Nestlow
West Virginia,Spring,2003-05-10,39.6716,-79.9442, Hunter describes being paralleled along railroad tracks northeast of Morgantown
West Virginia,Fall,2003-11-27,39.335,-78.94501, Large creature on all-fours seen crossing US-50 near Burlington
West Virginia,Summer,1979-08-10,37.445,-80.17, Family gathering interrupted by 8-foot tall visitor at the kitchen window
West Virginia,Fall,1969-08-01,37.2875,-81.68124, Woman remembers daylight sighting while walking in the Slate Creek area
West Virginia,Winter,2001-01-20,38.8448,-82.0849, ATV'ers find footprints near Pt.Pleasant
West Virginia,Winter,1978-12-01,39.52122,-80.37878, Drain pipes knocked down after strange howls/screams were heard
West Virginia,Summer,1990-06-10,37.75415,-82.0029, Possible sighting by a security guard at strip mine outside Holden
West Virginia,Spring,2008-05-12,38.10263,-81.8075, Delivery driver has close up encounter with a Bigfoot near bridge 18 miles SW of Charleston
West Virginia,Summer,1990-08-01,38.2383,-81.5722, Man remembers seeing a large hairy creature in a cemetary near Marmet
West Virginia,Spring,2005-03-13,39.01972,-81.85806, Passenger has late night sighting along interstate
West Virginia,Spring,1974-05-04,39.1611,-80.23375, Blacksmith recalls seeing a creature come down a mountainside and shares a sketch he drew
West Virginia,Fall,2006-10-08,39.5226,-78.49429, Repeat visitations described near rural home
West Virginia,Fall,1994-10-15,37.5313,-80.01335, Three Creatures observed Ripping Limbs and Bark from Trees in the Monongahela National Forest
West Virginia,Fall,1998-11-01,38.0,-81.0," Charateristic vocalizations heard by residents at night in Fall and Winter,  near Minden"
West Virginia,Summer,2006-07-16,38.7365,-81.0321, Possible sighting by child near home outside Arnoldsberg
West Virginia,Fall,1960-11-15,38.5464,-82.25949," Hunters hear vocalization in a hollow off Route 2, near Lesage"
West Virginia,Summer,1990-08-08,40.29,-80.585, Recollection of a dark figure watching as they recovered their dirt bikes near Wellsburg
West Virginia,Summer,1980-07-01,38.38096,-82.52633," Witness heard what sounded like ""people talking backwards."""
West Virginia,Summer,2001-06-15,38.46118,-82.07358, On-going encounters makes rural family cautious
West Virginia,Winter,2007-11-28,38.0695,-81.08506, Observation by a hunter through his scope by the New River Gorge Bridge near Fayetteville
West Virginia,Fall,2013-11-30,37.603,-81.2625, Homeowner reports possible interactions that include his hunting dogs near Pax
West Virginia,Winter,2007-07-27,37.9937,-80.3616, Sasquatch meets car running along US Hwy. 219
West Virginia,Spring,2009-05-15,37.9208,-80.71875, Girl sees bigfoot outside home in mountains near Smoot
West Virginia,Fall,2014-09-05,38.12852,-80.6754, Very close observation of a road crossing at night near Quinwood
West Virginia,Summer,2006-05-16,38.8317,-81.5784, Possible stalking and vocalizations near Frozen Camp
West Virginia,Fall,2009-11-28,38.2639,-81.4625, Deer hunter has daylight sighting on a logging road near Cabin Creek
West Virginia,Spring,1999-04-20,39.54114,-80.11329, Series of accounts under investigation by the curators regarding reports of a large creature.
West Virginia,Summer,1998-08-01,37.46292,-81.60155, Many tracks found and terrible screams heard
West Virginia,Summer,2009-07-22,37.515,-81.8, Rural residents describe loud vocalizations and strange incidents near Iaeger
West Virginia,Fall,2009-10-15,37.34592,-81.8074, Bow hunters observe a bigfoot in daylight near Bradshaw
West Virginia,Summer,2006-07-15,37.32091,-81.1271, Repeat visitations described near rural home outside Princeton
West Virginia,Fall,2004-11-25,39.26188,-79.01405, Night time sighting by motorist outside the town of Keyser
West Virginia,Summer,2006-07-29,38.2128,-81.70641, Early morning sighting by bat survey crew
West Virginia,Spring,2006-07-04,39.5392,-77.9407, Late-night road-crossing sighting by firefighter near the Potomac River
West Virginia,Summer,2005-05-30,39.05,-79.98335, Possible vocalizations heard by camper near Tygart Valley River
Wyoming,Winter,1984-01-15,41.25,-111.05, Daytime sighting by six siesmographic workers in the Uinta Mountains.
Wyoming,Unknown,1972-06-06,44.58333,-110.5," Yellowstone backcountry ranger describes sighting, other incidents"
Wyoming,Spring,2007-05-31,42.9919,-108.9245, Late day and early morning sightings near the Wind River Mountain Range
Wyoming,Fall,1998-11-02,44.4165,-104.1665, Local hunter hears multiple screams after dark outside Sundance
Massachusetts,Winter,1977-12-17,42.6688,-71.9023, Snowmobilers have daylight sighting near Ashburnham
Louisiana,Fall,1971-11-12,32.895,-93.45, Daylight sighting by squirrel hunter outside Sarepta
Louisiana,Summer,1991-06-01,30.85052,-89.81163," A hunter recalls finding giant footprints as a boy, and recently heard a strange vocalization while hunting hogs late at night on the outskirts of Varnado"
Louisiana,Summer,1979-07-15,31.1458,-93.2512," Five year old boy approached by a large, bi-pedal animal covered in dark hair"
Louisiana,Fall,1977-11-15,32.8057,-92.40895," Two witnesses see a large, black creature while loading firewood on a truck"
Louisiana,Spring,2015-05-11,30.74715,-91.76733, Woman has clear daytime view of a large Biped
Louisiana,Winter,2003-11-12,31.5831,-93.50845, While taking dog outside witness sees large bipedal shadow next to his shed
Louisiana,Spring,1993-03-05,31.6498,-93.0887," Late afternoon sighting by motorists, off I-49 20 miles south of Natchitoches"
Louisiana,Winter,1997-01-04,30.509,-90.6763, Trapper experiences nighttime vocalizations
Louisiana,Spring,2000-04-05,31.6825,-92.3104," A motorist observed a hunched over, brownish-red creature crossing the road #2. Cast made of a 12"" track, only a couple of days old, that was found 1/2 to 3/4 of a mile into the woods by BFRO investigator Scott Kessler"
Louisiana,Fall,1972-10-14,30.2576,-92.6221, Duck hunters have early morning encounter
Louisiana,Spring,1970-05-15,29.5385,-90.593, Memory told of a nighttime sighting while working as a police officer answering a prowler call in Marrero
Louisiana,Summer,1980-06-15,32.0131,-91.14448, Man recounts boyhood sighting at home near Jigger
Louisiana,Winter,1996-12-06,31.4871,-92.3309, Forest Service surveyor finds over 20 large foot prints along a forest service road
Louisiana,Winter,2010-02-15,31.41787,-92.28034, Possible encounter by hunters camping in the Kisatchie National Forest
Louisiana,Winter,2017-01-21,31.368,-92.422, Homeowner describes ongoing activity from a neighboring swamp and takes interesting photos outside Colfax
Louisiana,Fall,2000-11-18,31.6825,-92.3104, Two teenage deer hunters have encounter while hunting
Louisiana,Winter,2005-12-22,32.0199,-92.914, Hunter observes upright hairy creature in the Kisatchie National Forest
Louisiana,Summer,1977-07-15,31.1375,-92.4976, Two Large Creatures Were Seen Coming Out of Creek
Louisiana,Unknown,1978-07-15,31.3799,-92.37835, Witness looked  up into the eyes of Bigfoot
Louisiana,Fall,1980-10-15,31.40304,-92.46844, Man recalls seeing a large creature walk across his yard near Tioga
Louisiana,Summer,1981-06-01,31.3058,-92.4054, Witnesses saw Creature next to a Broken Tree
Louisiana,Summer,1985-07-01,31.3904,-92.3495, Child has encounter while looking at the night sky
Louisiana,Summer,2000-08-22,31.4676,-92.2508, Logger has two encounters over three day period
Louisiana,Summer,2018-07-15,31.60641,-93.4991, Road crossing sighting by two witnesses on Hwy 175 between Many and Pleasant Hill
Louisiana,Summer,1980-07-05,31.14195,-93.2952, Pre-teens encounter 2 ape like creatures while exploring the woods
Louisiana,Summer,1976-07-14,32.45763,-93.36627, Woman recounts incident involving her father near town of Doyline on Lake Bistinue
Louisiana,Unknown,1979-06-15,32.4197,-93.4386," Unknown animal with loud scream visits lake front home, frightens dog; something heavy is heard walking in the water"
Massachusetts,Spring,2008-05-15,42.01496,-71.58914, Sundown sighting by motorists near Rhode Island state border
Massachusetts,Summer,2010-11-08,42.54334,-71.80123, Hikers observe and cast possible fresh footprints in Leominister State Forest
Massachusetts,Spring,2016-05-09,42.08363,-71.83971, Strange encounters and possible tracks found in a swamp near the Douglas State Forest
Louisiana,Winter,2001-01-28,30.96745,-91.0955, Strange late night sounds heard near Norwood
Louisiana,Summer,1982-06-05,30.49905,-91.01565, Child has encounter while playing near a creek
Louisiana,Fall,1987-11-15,32.7817,-93.9467,  creature walked directly towards witness.
Louisiana,Fall,1925-10-14,31.08774,-91.84467, Woman recounts a tale her Grandfather told her about a frightening incident near Horseshoe Lake
Louisiana,Fall,1980-11-15,30.8346,-92.64896," While hunting with his dog, a hunter observes a creature in the brush"
Massachusetts,Spring,1998-04-02,42.32359,-72.43863, Possible tree push over and vocalization near Belchertown and Quabbin Reservoir
Massachusetts,Summer,2015-04-20,42.64809,-72.91994, Possible nighttime sighting while driving over a bridge near Charlemont
Massachusetts,Winter,2009-05-17,41.60551,-70.97708, Federal law enforcement agent describes possible snow tracks on private land adjacent to Pakamansett River @ 10 miles from Hockomock Swamp (w/ Photos)
Massachusetts,Winter,1977-12-15,41.73125,-70.48792, Man describes possible sighting in childhood near Sandwich
Massachusetts,Summer,2015-09-05,42.7396,-73.21289, Daytime sighting while traveling on US-7 North of Williamstown
Massachusetts,Fall,2015-09-11,42.07867,-73.38644, Another possible encounter along Appalachian Trail
Massachusetts,Fall,2015-11-06,42.34607,-73.16418, Hikers hear possible knocks and howls in The Berkshires
Massachusetts,Winter,2016-02-28,42.08354,-73.47686, Man records possible wood knocks in Southern Berkshires
Massachusetts,Spring,2016-04-30,42.63678,-73.16617," Hikers have possible daytime encounter on state's highest peak, Mount Greylock"
Massachusetts,Summer,2010-07-06,41.74419,-70.95906, Night sighting by a motorist near Freetown
Massachusetts,Fall,2000-10-01,42.12302,-72.89154, Night fisherman has possible encounter at the Cobble Mountain Reservoir
Massachusetts,Winter,2011-08-14,42.08179,-72.82665, Resident hears possible early morning vocalizations near Westfield
Massachusetts,Summer,2020-08-26,42.30283,-72.53766, Hikers report Sasquatch stalking south of Amherst
Massachusetts,Summer,1979-07-13,42.12697,-70.97559," Possible vocalizations heard by residents in the ""Bridgewater Triangle"""
Massachusetts,Fall,2000-11-25,42.17865,-70.75587, Unrecognized wailing heard near Scituate
Massachusetts,Spring,2009-11-17,41.83664,-70.89049, Wood Knocks Heard Near Assawompsett Pond
Massachusetts,Summer,2013-06-25,42.09091,-71.42092, Road crossing and a close call with a vehicle during the day outside Hanson
Massachusetts,Spring,2015-04-09,41.85164,-70.95207, Possible structure found when checking out the location of a sighting near Lakeville
Louisiana,Fall,2000-10-23,30.1878,-90.8493, Early evening sighting by motorist near Sorrento
Wyoming,Fall,2002-09-14,42.4829,-110.5979, Hunter hears unusual vocalizations on two occassions
Wyoming,Spring,2003-04-20,42.4914,-110.9967, Bear hunter has sighting while approaching bait site
Wyoming,Spring,1978-05-15,44.49817,-109.6824, Two gov't geologists witness hominoid creature cross road about 30 min. east of Yellowstone Park's East Gate
Wyoming,Summer,1997-07-24,44.50132,-110.0042, Sighting by a motorist near the park entrance approach from Cody
Wyoming,Fall,1997-11-02,44.45584,-109.7935, Sighting near Yellowstone Park entrance by two witnesses cutting wood
Wyoming,Summer,2000-07-14,44.48134,-109.5113," Day hiker sees large, hairy animal which seems to follow him"
Wyoming,Summer,2000-07-20,44.49817,-109.6429, Driver sees bipedal creature in headlights near Yellowstone hot spot
Wyoming,Summer,2002-07-19,46.79165,-110.4165," Noon sighting by family of four near Mount Washburn, Yellowstone National Park"
Wyoming,Summer,2002-07-19,46.79165,-110.4165," Noon sighting by family of four near Mount Washburn, Yellowstone National Park"
Wyoming,Winter,2005-11-15,41.2,-110.5, Early morning sighting by newspaper deliverer near Mountain View
West Virginia,Spring,2006-03-18,39.03496,-79.95418, Nighttime sighting by motorist along US-250 outside Belington
West Virginia,Fall,2014-11-12,39.51256,-78.05424, Possible early morning sighting by a couple driving near Hedgesville
Kentucky,Summer,1998-08-15,38.42968,-82.64877," Mother and her son see a tall, hairy, bipedal creature cross the road in two steps"
Kentucky,Unknown,1958-12-31,36.7999,-83.66641, Two teenage boys encounter a white ape-like animal
Kentucky,Fall,2010-11-14,36.8817,-84.0821, Father and son have possible encounter in a deer blind near Woodbine
Kansas,Winter,2014-12-17,39.3985,-94.4955, Witness hears possible whoops and chatter behind his home north of Edwardsville
Indiana,Summer,1990-07-01,40.7219,-85.5045, Possible vocalization/intimidation at Ouabache State Park
Illinois,Fall,2009-09-24,40.65639,-89.04518, Possible footprints found near Mackinaw River
Idaho,Summer,1969-08-16,44.91666,-116.0833, Four witnesses have encounter near McCall
Georgia,Summer,2007-08-01,34.48287,-84.5136, Daylight sighting by motorist from Jimmy Witherow Bridge
Florida,Winter,2003-02-18,30.7599,-85.76891, Road crossing sighting by motorist
Delaware,Winter,1999-02-15,38.676,-75.18375, Recollection of a possible night time road crossing near Angola
California,Fall,1959-10-01,39.08,-121.42, Hunters Have Unusual Night Time Encounter
Arizona,Summer,1981-08-15,34.55154,-112.5421, Army Vet recalls daylight sighting near Prescott
Arkansas,Fall,2007-12-01,35.06144,-93.45042, Multiple incidents around river slough south of Belleville
Arkansas,Summer,2008-07-26,35.15193,-93.42848, Possible sighting of an upright creature crossing the road at dusk by a woman driving to Spring Lake
Arizona,Summer,2005-07-06,34.7706,-111.8907, Camping family glimpses a grey animal twice in three days
